item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
235400,2022-02-28 00:00:00,100.0,2022-02,0,0.0,0.0,0.0
235400,2022-05-31 00:00:00,200.0,2022-05,0,0.0,0.0,0.0
235400,2022-06-30 00:00:00,100.0,2022-06,2022-06-30 00:00:00,166.0,1.66,0.0
235400,2023-06-30 00:00:00,18.0,2023-06,2023-06-30 00:00:00,100.0,5.555555555555555,1.66
235400,2023-08-31 00:00:00,66.0,2023-08,0,0.0,0.0,5.555555555555555
235861,2021-01-31 00:00:00,1248.0,2021-01,0,0.0,0.0,
235861,2021-05-31 00:00:00,72.0,2021-05,0,0.0,0.0,0.0
235861,2021-12-31 00:00:00,576.0,2021-12,0,0.0,0.0,0.0
235861,2022-02-28 00:00:00,1632.0,2022-02,0,0.0,0.0,0.0
235861,2022-05-31 00:00:00,1296.0,2022-05,0,0.0,0.0,0.0
235861,2022-07-31 00:00:00,960.0,2022-07,0,0.0,0.0,0.0
235861,2022-09-30 00:00:00,4652.0,2022-09,0,0.0,0.0,0.0
235861,2023-05-31 00:00:00,720.0,2023-05,0,0.0,0.0,0.0
235861,2023-06-30 00:00:00,1464.0,2023-06,0,0.0,0.0,0.0
235941,2021-05-31 00:00:00,540.0,2021-05,0,0.0,0.0,
235941,2021-08-31 00:00:00,660.0,2021-08,2021-08-31 00:00:00,360.0,0.5454545454545454,0.0
235941,2021-09-30 00:00:00,1680.0,2021-09,2021-09-30 00:00:00,2040.0,1.2142857142857142,0.5454545454545454
235941,2021-10-31 00:00:00,1080.0,2021-10,2021-10-31 00:00:00,1080.0,1.0,1.2142857142857142
235941,2021-12-31 00:00:00,1080.0,2021-12,0,0.0,0.0,1.0
235941,2022-06-30 00:00:00,2100.0,2022-06,0,0.0,0.0,0.0
235941,2022-07-31 00:00:00,1380.0,2022-07,0,0.0,0.0,0.0
235941,2023-03-31 00:00:00,840.0,2023-03,0,0.0,0.0,0.0
236320,2022-06-30 00:00:00,2647.0,2022-06,2022-06-30 00:00:00,1473.0,0.5564790328673971,
236320,2023-03-31 00:00:00,552.0,2023-03,2023-03-31 00:00:00,552.0,1.0,0.5564790328673971
236320,2023-07-31 00:00:00,2000.0,2023-07,2023-07-31 00:00:00,2000.0,1.0,1.0
236761,2021-01-31 00:00:00,1248.0,2021-01,0,0.0,0.0,
236761,2021-05-31 00:00:00,624.0,2021-05,0,0.0,0.0,0.0
236761,2021-08-31 00:00:00,624.0,2021-08,0,0.0,0.0,0.0
236761,2021-10-31 00:00:00,624.0,2021-10,2021-10-31 00:00:00,1248.0,2.0,0.0
236761,2021-11-30 00:00:00,1968.0,2021-11,0,0.0,0.0,2.0
236761,2021-12-31 00:00:00,1280.0,2021-12,0,0.0,0.0,0.0
236761,2022-02-28 00:00:00,888.0,2022-02,2022-02-28 00:00:00,1320.0,1.4864864864864864,0.0
236761,2022-03-31 00:00:00,624.0,2022-03,0,0.0,0.0,1.4864864864864864
236761,2022-06-30 00:00:00,1344.0,2022-06,0,0.0,0.0,0.0
236761,2022-08-31 00:00:00,912.0,2022-08,0,0.0,0.0,0.0
236761,2022-12-31 00:00:00,552.0,2022-12,0,0.0,0.0,0.0
238020,2021-06-30 00:00:00,67.0,2021-06,2021-06-30 00:00:00,14.0,0.208955223880597,
238020,2021-07-31 00:00:00,51.0,2021-07,2021-07-31 00:00:00,86.0,1.6862745098039216,0.208955223880597
238020,2021-08-31 00:00:00,93.0,2021-08,2021-08-31 00:00:00,82.0,0.8817204301075269,1.6862745098039216
238020,2021-10-31 00:00:00,51.0,2021-10,2021-10-31 00:00:00,14.0,0.27450980392156865,0.8817204301075269
238020,2021-11-30 00:00:00,102.0,2021-11,2021-11-30 00:00:00,168.0,1.6470588235294117,0.27450980392156865
238020,2021-12-31 00:00:00,153.0,2021-12,0,0.0,0.0,1.6470588235294117
238020,2022-03-31 00:00:00,255.0,2022-03,0,0.0,0.0,0.0
238020,2023-03-31 00:00:00,92.0,2023-03,0,0.0,0.0,0.0
238020,2023-05-31 00:00:00,328.0,2023-05,0,0.0,0.0,0.0
238020,2023-06-30 00:00:00,74.0,2023-06,0,0.0,0.0,0.0
238030,2021-08-31 00:00:00,2.0,2021-08,2021-08-31 00:00:00,2.0,1.0,
238030,2021-09-30 00:00:00,2.0,2021-09,0,0.0,0.0,1.0
238030,2023-05-31 00:00:00,1.0,2023-05,0,0.0,0.0,0.0
238030,2023-08-31 00:00:00,46.0,2023-08,2023-08-31 00:00:00,1.0,0.021739130434782608,0.0
238040,2021-05-31 00:00:00,180.0,2021-05,0,0.0,0.0,
238040,2021-07-31 00:00:00,45.0,2021-07,0,0.0,0.0,0.0
238040,2021-08-31 00:00:00,180.0,2021-08,2021-08-31 00:00:00,76.0,0.4222222222222222,0.0
238040,2021-12-31 00:00:00,1804.0,2021-12,0,0.0,0.0,0.4222222222222222
238040,2022-07-31 00:00:00,540.0,2022-07,2022-07-31 00:00:00,138.0,0.25555555555555554,0.0
238040,2022-08-31 00:00:00,2340.0,2022-08,0,0.0,0.0,0.25555555555555554
238040,2022-11-30 00:00:00,830.0,2022-11,0,0.0,0.0,0.0
238040,2023-08-31 00:00:00,528.0,2023-08,0,0.0,0.0,0.0
238460,2022-01-31 00:00:00,46.0,2022-01,2022-01-31 00:00:00,72.0,1.565217391304348,
238460,2023-05-31 00:00:00,147.0,2023-05,0,0.0,0.0,1.565217391304348
238460,2023-06-30 00:00:00,44.0,2023-06,0,0.0,0.0,0.0
238460,2023-08-31 00:00:00,99.0,2023-08,0,0.0,0.0,0.0
238475,2022-03-31 00:00:00,88.0,2022-03,0,0.0,0.0,
238475,2023-03-31 00:00:00,8.0,2023-03,2023-03-31 00:00:00,44.0,5.5,0.0
238475,2023-05-31 00:00:00,8.0,2023-05,0,0.0,0.0,5.5
238475,2023-06-30 00:00:00,80.0,2023-06,2023-06-30 00:00:00,52.0,0.65,0.0
238475,2023-08-31 00:00:00,8.0,2023-08,0,0.0,0.0,0.65
238480,2021-05-31 00:00:00,300.0,2021-05,0,0.0,0.0,
238480,2021-06-30 00:00:00,150.0,2021-06,2021-06-30 00:00:00,300.0,2.0,0.0
238480,2021-07-31 00:00:00,150.0,2021-07,2021-07-31 00:00:00,300.0,2.0,2.0
238480,2022-07-31 00:00:00,300.0,2022-07,0,0.0,0.0,2.0
238480,2022-08-31 00:00:00,1155.0,2022-08,2022-08-31 00:00:00,107.0,0.09264069264069263,0.0
238480,2022-10-31 00:00:00,600.0,2022-10,0,0.0,0.0,0.09264069264069263
238480,2022-11-30 00:00:00,1215.0,2022-11,0,0.0,0.0,0.0
239600,2021-06-30 00:00:00,588.0,2021-06,2021-06-30 00:00:00,672.0,1.1428571428571428,
239600,2021-07-31 00:00:00,504.0,2021-07,2021-07-31 00:00:00,756.0,1.5,1.1428571428571428
239600,2021-08-31 00:00:00,1008.0,2021-08,2021-08-31 00:00:00,1344.0,1.3333333333333333,1.5
239600,2021-09-30 00:00:00,84.0,2021-09,0,0.0,0.0,1.3333333333333333
239600,2021-10-31 00:00:00,252.0,2021-10,2021-10-31 00:00:00,840.0,3.3333333333333335,0.0
239600,2021-11-30 00:00:00,84.0,2021-11,2021-11-30 00:00:00,252.0,3.0,3.3333333333333335
239600,2022-05-31 00:00:00,320.0,2022-05,0,0.0,0.0,3.0
239600,2022-06-30 00:00:00,560.0,2022-06,0,0.0,0.0,0.0
239600,2022-07-31 00:00:00,64.0,2022-07,2022-07-31 00:00:00,693.0,10.828125,0.0
239600,2022-08-31 00:00:00,34.0,2022-08,2022-08-31 00:00:00,107.0,3.1470588235294117,10.828125
239600,2023-03-31 00:00:00,1.0,2023-03,0,0.0,0.0,3.1470588235294117
239600,2023-05-31 00:00:00,1393.0,2023-05,0,0.0,0.0,0.0
239600,2023-06-30 00:00:00,916.0,2023-06,2023-06-30 00:00:00,827.0,0.9028384279475983,0.0
239600,2023-07-31 00:00:00,160.0,2023-07,2023-07-31 00:00:00,1589.0,9.93125,0.9028384279475983
241160,2021-05-31 00:00:00,96.0,2021-05,2021-05-31 00:00:00,6.0,0.0625,
241160,2021-08-31 00:00:00,48.0,2021-08,0,0.0,0.0,0.0625
241160,2021-09-30 00:00:00,48.0,2021-09,2021-09-30 00:00:00,284.0,5.916666666666667,0.0
241160,2021-10-31 00:00:00,384.0,2021-10,2021-10-31 00:00:00,288.0,0.75,5.916666666666667
241160,2021-11-30 00:00:00,624.0,2021-11,2021-11-30 00:00:00,480.0,0.7692307692307693,0.75
241160,2021-12-31 00:00:00,39.0,2021-12,0,0.0,0.0,0.7692307692307693
241160,2022-01-31 00:00:00,96.0,2022-01,0,0.0,0.0,0.0
241160,2022-02-28 00:00:00,192.0,2022-02,2022-02-28 00:00:00,240.0,1.25,0.0
241160,2022-03-31 00:00:00,94.0,2022-03,2022-03-31 00:00:00,192.0,2.0425531914893615,1.25
241160,2022-05-31 00:00:00,288.0,2022-05,2022-05-31 00:00:00,105.0,0.3645833333333333,2.0425531914893615
241160,2022-08-31 00:00:00,192.0,2022-08,0,0.0,0.0,0.3645833333333333
241160,2023-03-31 00:00:00,384.0,2023-03,2023-03-31 00:00:00,192.0,0.5,0.0
241160,2023-05-31 00:00:00,756.0,2023-05,2023-05-31 00:00:00,192.0,0.25396825396825395,0.5
241160,2023-06-30 00:00:00,480.0,2023-06,2023-06-30 00:00:00,420.0,0.875,0.25396825396825395
245005,2021-02-28 00:00:00,300.0,2021-02,0,0.0,0.0,
245005,2021-06-30 00:00:00,1080.0,2021-06,0,0.0,0.0,0.0
245005,2022-06-30 00:00:00,240.0,2022-06,0,0.0,0.0,0.0
245005,2023-02-28 00:00:00,1500.0,2023-02,0,0.0,0.0,0.0
245005,2023-06-30 00:00:00,1560.0,2023-06,2023-06-30 00:00:00,172.0,0.11025641025641025,0.0
245105,2021-05-31 00:00:00,50.0,2021-05,2021-05-31 00:00:00,14.0,0.28,
245105,2021-06-30 00:00:00,100.0,2021-06,2021-06-30 00:00:00,200.0,2.0,0.28
245105,2021-08-31 00:00:00,246.0,2021-08,2021-08-31 00:00:00,200.0,0.8130081300813008,2.0
245105,2021-10-31 00:00:00,85.0,2021-10,0,0.0,0.0,0.8130081300813008
245105,2022-01-31 00:00:00,65.0,2022-01,0,0.0,0.0,0.0
245105,2022-04-30 00:00:00,100.0,2022-04,0,0.0,0.0,0.0
245105,2022-06-30 00:00:00,50.0,2022-06,0,0.0,0.0,0.0
245105,2023-03-31 00:00:00,96.0,2023-03,2023-03-31 00:00:00,46.0,0.4791666666666667,0.0
245105,2023-05-31 00:00:00,159.0,2023-05,0,0.0,0.0,0.4791666666666667
245105,2023-06-30 00:00:00,40.0,2023-06,0,0.0,0.0,0.0
245122,2021-02-28 00:00:00,800.0,2021-02,0,0.0,0.0,
245122,2021-03-31 00:00:00,160.0,2021-03,0,0.0,0.0,0.0
245122,2021-04-30 00:00:00,800.0,2021-04,2021-04-30 00:00:00,800.0,1.0,0.0
245122,2021-05-31 00:00:00,800.0,2021-05,0,0.0,0.0,1.0
245122,2021-08-31 00:00:00,80.0,2021-08,0,0.0,0.0,0.0
245122,2021-10-31 00:00:00,1860.0,2021-10,2021-10-31 00:00:00,1600.0,0.8602150537634409,0.0
245122,2021-12-31 00:00:00,520.0,2021-12,0,0.0,0.0,0.8602150537634409
245122,2022-02-28 00:00:00,2160.0,2022-02,0,0.0,0.0,0.0
245122,2022-12-31 00:00:00,720.0,2022-12,0,0.0,0.0,0.0
245122,2023-02-28 00:00:00,960.0,2023-02,0,0.0,0.0,0.0
245122,2023-06-30 00:00:00,1840.0,2023-06,0,0.0,0.0,0.0
245123,2021-05-31 00:00:00,50.0,2021-05,0,0.0,0.0,
245123,2021-07-31 00:00:00,101.0,2021-07,2021-07-31 00:00:00,98.0,0.9702970297029703,0.0
245123,2021-08-31 00:00:00,100.0,2021-08,2021-08-31 00:00:00,152.0,1.52,0.9702970297029703
245123,2021-09-30 00:00:00,90.0,2021-09,0,0.0,0.0,1.52
245123,2022-02-28 00:00:00,50.0,2022-02,0,0.0,0.0,0.0
245123,2022-03-31 00:00:00,100.0,2022-03,0,0.0,0.0,0.0
245123,2022-04-30 00:00:00,50.0,2022-04,0,0.0,0.0,0.0
245123,2022-05-31 00:00:00,50.0,2022-05,0,0.0,0.0,0.0
245123,2022-08-31 00:00:00,50.0,2022-08,0,0.0,0.0,0.0
245123,2023-03-31 00:00:00,25.0,2023-03,2023-03-31 00:00:00,25.0,1.0,0.0
245123,2023-05-31 00:00:00,169.0,2023-05,0,0.0,0.0,1.0
245123,2023-06-30 00:00:00,42.0,2023-06,0,0.0,0.0,0.0
245142,2021-06-30 00:00:00,500.0,2021-06,2021-06-30 00:00:00,266.0,0.532,
245142,2021-12-31 00:00:00,500.0,2021-12,0,0.0,0.0,0.532
245142,2022-05-31 00:00:00,300.0,2022-05,0,0.0,0.0,0.0
245142,2022-07-31 00:00:00,420.0,2022-07,0,0.0,0.0,0.0
245142,2022-08-31 00:00:00,375.0,2022-08,0,0.0,0.0,0.0
245142,2023-03-31 00:00:00,136.0,2023-03,0,0.0,0.0,0.0
245142,2023-05-31 00:00:00,416.0,2023-05,0,0.0,0.0,0.0
245142,2023-06-30 00:00:00,224.0,2023-06,0,0.0,0.0,0.0
245403,2021-09-30 00:00:00,216.0,2021-09,0,0.0,0.0,
245403,2021-10-31 00:00:00,100.0,2021-10,0,0.0,0.0,0.0
245403,2021-11-30 00:00:00,324.0,2021-11,0,0.0,0.0,0.0
245403,2022-03-31 00:00:00,216.0,2022-03,0,0.0,0.0,0.0
245403,2022-05-31 00:00:00,84.0,2022-05,2022-05-31 00:00:00,119.0,1.4166666666666667,0.0
245404,2021-11-30 00:00:00,324.0,2021-11,0,0.0,0.0,
245404,2022-04-30 00:00:00,324.0,2022-04,0,0.0,0.0,0.0
245404,2023-04-30 00:00:00,108.0,2023-04,0,0.0,0.0,0.0
245404,2023-06-30 00:00:00,540.0,2023-06,0,0.0,0.0,0.0
245592,2021-02-28 00:00:00,150.0,2021-02,0,0.0,0.0,
245592,2021-03-31 00:00:00,150.0,2021-03,0,0.0,0.0,0.0
245753,2021-09-30 00:00:00,540.0,2021-09,0,0.0,0.0,
245755,2021-03-31 00:00:00,336.0,2021-03,2021-03-31 00:00:00,252.0,0.75,
245755,2021-04-30 00:00:00,1008.0,2021-04,0,0.0,0.0,0.75
245755,2021-08-31 00:00:00,84.0,2021-08,0,0.0,0.0,0.0
245755,2021-12-31 00:00:00,84.0,2021-12,0,0.0,0.0,0.0
245755,2022-03-31 00:00:00,168.0,2022-03,2022-03-31 00:00:00,252.0,1.5,0.0
245755,2023-06-30 00:00:00,504.0,2023-06,0,0.0,0.0,1.5
246271,2021-02-28 00:00:00,1600.0,2021-02,0,0.0,0.0,
246271,2021-06-30 00:00:00,800.0,2021-06,2021-06-30 00:00:00,1000.0,1.25,0.0
246271,2021-12-31 00:00:00,800.0,2021-12,0,0.0,0.0,1.25
246271,2023-06-30 00:00:00,1600.0,2023-06,0,0.0,0.0,0.0
247043,2021-12-31 00:00:00,2592.0,2021-12,0,0.0,0.0,
247135,2023-05-31 00:00:00,43725.0,2023-05,0,0.0,0.0,
247182,2021-12-31 00:00:00,6804.0,2021-12,0,0.0,0.0,
49511-309,2023-05-31 00:00:00,36.0,2023-05,0,0.0,0.0,
500089,2021-01-31 00:00:00,163.0,2021-01,0,0.0,0.0,
509101,2022-02-28 00:00:00,2006.0,2022-02,0,0.0,0.0,
510296,2022-10-31 00:00:00,100.0,2022-10,0,0.0,0.0,
510368,2022-05-31 00:00:00,320.0,2022-05,0,0.0,0.0,
510368,2022-08-31 00:00:00,140.0,2022-08,0,0.0,0.0,0.0
510368,2023-05-31 00:00:00,183.0,2023-05,0,0.0,0.0,0.0
510368,2023-06-30 00:00:00,39.0,2023-06,2023-06-30 00:00:00,183.0,4.6923076923076925,0.0
510368,2023-08-31 00:00:00,518.0,2023-08,0,0.0,0.0,4.6923076923076925
510713,2022-05-31 00:00:00,80.0,2022-05,0,0.0,0.0,
510713,2023-04-30 00:00:00,3325.0,2023-04,0,0.0,0.0,0.0
510762,2021-11-30 00:00:00,2176.0,2021-11,0,0.0,0.0,
510762,2021-12-31 00:00:00,728.0,2021-12,2021-12-31 00:00:00,1648.0,2.2637362637362637,0.0
510762,2022-02-28 00:00:00,1178.0,2022-02,2022-02-28 00:00:00,824.0,0.6994906621392191,2.2637362637362637
510762,2022-03-31 00:00:00,4368.0,2022-03,2022-03-31 00:00:00,824.0,0.18864468864468864,0.6994906621392191
510762,2022-04-30 00:00:00,1456.0,2022-04,2022-04-30 00:00:00,2472.0,1.6978021978021978,0.18864468864468864
510762,2022-08-31 00:00:00,3640.0,2022-08,2022-08-31 00:00:00,238.0,0.06538461538461539,1.6978021978021978
510762,2023-05-31 00:00:00,4328.0,2023-05,2023-05-31 00:00:00,741.0,0.17121072088724584,0.06538461538461539
510762,2023-06-30 00:00:00,671.0,2023-06,0,0.0,0.0,0.17121072088724584
510762,2023-08-31 00:00:00,779.0,2023-08,2023-08-31 00:00:00,675.0,0.8664955070603337,0.0
510824,2021-05-31 00:00:00,392.0,2021-05,2021-05-31 00:00:00,280.0,0.7142857142857143,
510824,2021-08-31 00:00:00,280.0,2021-08,0,0.0,0.0,0.7142857142857143
510824,2021-10-31 00:00:00,980.0,2021-10,2021-10-31 00:00:00,280.0,0.2857142857142857,0.0
510824,2021-12-31 00:00:00,43.0,2021-12,0,0.0,0.0,0.2857142857142857
510824,2022-02-28 00:00:00,140.0,2022-02,0,0.0,0.0,0.0
510824,2022-03-31 00:00:00,980.0,2022-03,2022-03-31 00:00:00,560.0,0.5714285714285714,0.0
510824,2022-05-31 00:00:00,848.0,2022-05,2022-05-31 00:00:00,258.0,0.30424528301886794,0.5714285714285714
510824,2022-06-30 00:00:00,160.0,2022-06,0,0.0,0.0,0.30424528301886794
510824,2022-07-31 00:00:00,760.0,2022-07,0,0.0,0.0,0.0
510824,2023-03-31 00:00:00,1.0,2023-03,2023-03-31 00:00:00,600.0,600.0,0.0
510824,2023-05-31 00:00:00,1777.0,2023-05,0,0.0,0.0,600.0
510824,2023-06-30 00:00:00,1352.0,2023-06,0,0.0,0.0,0.0
510824,2023-07-31 00:00:00,1120.0,2023-07,2023-07-31 00:00:00,781.0,0.6973214285714285,0.0
510824,2023-08-31 00:00:00,800.0,2023-08,2023-08-31 00:00:00,643.0,0.80375,0.6973214285714285
510825,2021-07-31 00:00:00,200.0,2021-07,2021-07-31 00:00:00,392.0,1.96,
510825,2021-08-31 00:00:00,388.0,2021-08,2021-08-31 00:00:00,396.0,1.0206185567010309,1.96
510825,2023-03-31 00:00:00,196.0,2023-03,0,0.0,0.0,1.0206185567010309
510936,2021-06-30 00:00:00,80.0,2021-06,0,0.0,0.0,
510936,2021-07-31 00:00:00,22.0,2021-07,2021-07-31 00:00:00,12.0,0.5454545454545454,0.0
510936,2021-11-30 00:00:00,100.0,2021-11,0,0.0,0.0,0.5454545454545454
510936,2021-12-31 00:00:00,200.0,2021-12,0,0.0,0.0,0.0
510936,2022-01-31 00:00:00,180.0,2022-01,2022-01-31 00:00:00,495.0,2.75,0.0
510936,2022-02-28 00:00:00,76.0,2022-02,0,0.0,0.0,2.75
510936,2022-03-31 00:00:00,104.0,2022-03,0,0.0,0.0,0.0
510936,2022-05-31 00:00:00,4.0,2022-05,0,0.0,0.0,0.0
510936,2023-08-31 00:00:00,1348.0,2023-08,0,0.0,0.0,0.0
511142,2022-02-28 00:00:00,13000.0,2022-02,2022-02-28 00:00:00,8000.0,0.6153846153846154,
512025,2021-06-30 00:00:00,8.0,2021-06,0,0.0,0.0,
512025,2023-05-31 00:00:00,750.0,2023-05,2023-05-31 00:00:00,750.0,1.0,0.0
512027,2021-06-30 00:00:00,810.0,2021-06,0,0.0,0.0,
512027,2021-07-31 00:00:00,300.0,2021-07,2021-07-31 00:00:00,789.0,2.63,0.0
512027,2021-08-31 00:00:00,821.0,2021-08,2021-08-31 00:00:00,786.0,0.9573690621193667,2.63
512027,2021-09-30 00:00:00,600.0,2021-09,2021-09-30 00:00:00,382.0,0.6366666666666667,0.9573690621193667
512027,2021-10-31 00:00:00,691.0,2021-10,2021-10-31 00:00:00,1200.0,1.7366136034732271,0.6366666666666667
512027,2021-11-30 00:00:00,196.0,2021-11,2021-11-30 00:00:00,24.0,0.12244897959183673,1.7366136034732271
512027,2021-12-31 00:00:00,588.0,2021-12,2021-12-31 00:00:00,588.0,1.0,0.12244897959183673
512027,2022-01-31 00:00:00,196.0,2022-01,2022-01-31 00:00:00,977.0,4.98469387755102,1.0
512027,2022-02-28 00:00:00,2631.0,2022-02,2022-02-28 00:00:00,92.0,0.034967692892436335,4.98469387755102
512027,2022-03-31 00:00:00,1067.0,2022-03,2022-03-31 00:00:00,1099.0,1.0299906279287723,0.034967692892436335
512027,2022-06-30 00:00:00,1435.0,2022-06,2022-06-30 00:00:00,1457.0,1.0153310104529616,1.0299906279287723
512027,2023-03-31 00:00:00,815.0,2023-03,0,0.0,0.0,1.0153310104529616
512027,2023-05-31 00:00:00,4402.0,2023-05,2023-05-31 00:00:00,1328.0,0.3016810540663335,0.0
512620,2021-07-31 00:00:00,210.0,2021-07,0,0.0,0.0,
512620,2021-08-31 00:00:00,416.0,2021-08,0,0.0,0.0,0.0
512620,2021-10-31 00:00:00,288.0,2021-10,2021-10-31 00:00:00,914.0,3.173611111111111,0.0
512620,2021-11-30 00:00:00,1760.0,2021-11,2021-11-30 00:00:00,500.0,0.2840909090909091,3.173611111111111
512620,2021-12-31 00:00:00,800.0,2021-12,0,0.0,0.0,0.2840909090909091
512620,2022-01-31 00:00:00,880.0,2022-01,0,0.0,0.0,0.0
512620,2022-02-28 00:00:00,3616.0,2022-02,0,0.0,0.0,0.0
512620,2022-03-31 00:00:00,433.0,2022-03,2022-03-31 00:00:00,1750.0,4.041570438799076,0.0
512620,2022-08-31 00:00:00,1549.0,2022-08,2022-08-31 00:00:00,1344.0,0.8676565526145901,4.041570438799076
512620,2023-03-31 00:00:00,268.0,2023-03,0,0.0,0.0,0.8676565526145901
512620,2023-04-30 00:00:00,5699.0,2023-04,0,0.0,0.0,0.0
512620,2023-06-30 00:00:00,645.0,2023-06,2023-06-30 00:00:00,954.0,1.4790697674418605,0.0
512740,2022-03-31 00:00:00,1504.0,2022-03,2022-03-31 00:00:00,500.0,0.3324468085106383,
512740,2022-05-31 00:00:00,86.0,2022-05,0,0.0,0.0,0.3324468085106383
512740,2023-05-31 00:00:00,242.0,2023-05,2023-05-31 00:00:00,242.0,1.0,0.0
512740,2023-06-30 00:00:00,291.0,2023-06,0,0.0,0.0,1.0
512740,2023-08-31 00:00:00,950.0,2023-08,0,0.0,0.0,0.0
512749,2021-05-31 00:00:00,67.0,2021-05,0,0.0,0.0,
512749,2021-06-30 00:00:00,263.0,2021-06,2021-06-30 00:00:00,40.0,0.1520912547528517,0.0
512749,2021-11-30 00:00:00,220.0,2021-11,0,0.0,0.0,0.1520912547528517
512749,2021-12-31 00:00:00,200.0,2021-12,2021-12-31 00:00:00,457.0,2.285,0.0
512749,2023-05-31 00:00:00,87.0,2023-05,0,0.0,0.0,2.285
512749,2023-06-30 00:00:00,483.0,2023-06,0,0.0,0.0,0.0
512794,2021-09-30 00:00:00,30.0,2021-09,0,0.0,0.0,
512794,2021-10-31 00:00:00,30.0,2021-10,0,0.0,0.0,0.0
512794,2021-12-31 00:00:00,60.0,2021-12,0,0.0,0.0,0.0
512794,2022-03-31 00:00:00,77.0,2022-03,0,0.0,0.0,0.0
512794,2022-08-31 00:00:00,77.0,2022-08,0,0.0,0.0,0.0
512794,2023-06-30 00:00:00,12.0,2023-06,0,0.0,0.0,0.0
513025,2022-02-28 00:00:00,6144.0,2022-02,0,0.0,0.0,
513046,2023-03-31 00:00:00,508.0,2023-03,0,0.0,0.0,
513046,2023-06-30 00:00:00,127.0,2023-06,0,0.0,0.0,0.0
513049,2021-10-31 00:00:00,200.0,2021-10,0,0.0,0.0,
513049,2021-11-30 00:00:00,200.0,2021-11,0,0.0,0.0,0.0
513049,2021-12-31 00:00:00,240.0,2021-12,0,0.0,0.0,0.0
513049,2022-01-31 00:00:00,120.0,2022-01,2022-01-31 00:00:00,760.0,6.333333333333333,0.0
513049,2022-02-28 00:00:00,435.0,2022-02,0,0.0,0.0,6.333333333333333
513049,2022-03-31 00:00:00,440.0,2022-03,0,0.0,0.0,0.0
513049,2022-04-30 00:00:00,40.0,2022-04,0,0.0,0.0,0.0
513049,2022-05-31 00:00:00,72.0,2022-05,2022-05-31 00:00:00,563.0,7.819444444444445,0.0
513049,2023-03-31 00:00:00,88.0,2023-03,0,0.0,0.0,7.819444444444445
513049,2023-04-30 00:00:00,88.0,2023-04,2023-04-30 00:00:00,88.0,1.0,0.0
513049,2023-08-31 00:00:00,88.0,2023-08,0,0.0,0.0,1.0
513061,2021-08-31 00:00:00,150.0,2021-08,2021-08-31 00:00:00,136.0,0.9066666666666666,
513061,2021-09-30 00:00:00,60.0,2021-09,2021-09-30 00:00:00,24.0,0.4,0.9066666666666666
513061,2021-10-31 00:00:00,30.0,2021-10,2021-10-31 00:00:00,12.0,0.4,0.4
513061,2021-11-30 00:00:00,30.0,2021-11,2021-11-30 00:00:00,50.0,1.6666666666666667,0.4
513061,2021-12-31 00:00:00,75.0,2021-12,2021-12-31 00:00:00,40.0,0.5333333333333333,1.6666666666666667
513061,2022-01-31 00:00:00,30.0,2022-01,0,0.0,0.0,0.5333333333333333
513061,2022-02-28 00:00:00,75.0,2022-02,0,0.0,0.0,0.0
513061,2022-03-31 00:00:00,108.0,2022-03,0,0.0,0.0,0.0
513061,2022-05-31 00:00:00,36.0,2022-05,2022-05-31 00:00:00,268.0,7.444444444444445,0.0
513061,2022-08-31 00:00:00,39.0,2022-08,2022-08-31 00:00:00,24.0,0.6153846153846154,7.444444444444445
513574,2021-06-30 00:00:00,195.0,2021-06,0,0.0,0.0,
513574,2022-01-31 00:00:00,87.0,2022-01,0,0.0,0.0,0.0
513574,2022-03-31 00:00:00,19.0,2022-03,2022-03-31 00:00:00,19.0,1.0,0.0
513574,2023-05-31 00:00:00,418.0,2023-05,0,0.0,0.0,1.0
513574,2023-06-30 00:00:00,48.0,2023-06,0,0.0,0.0,0.0
513601,2021-08-31 00:00:00,36.0,2021-08,2021-08-31 00:00:00,22.0,0.6111111111111112,
513601,2021-09-30 00:00:00,39.0,2021-09,2021-09-30 00:00:00,76.0,1.9487179487179487,0.6111111111111112
513601,2021-10-31 00:00:00,96.0,2021-10,2021-10-31 00:00:00,166.0,1.7291666666666667,1.9487179487179487
513601,2021-11-30 00:00:00,144.0,2021-11,2021-11-30 00:00:00,66.0,0.4583333333333333,1.7291666666666667
513601,2021-12-31 00:00:00,30.0,2021-12,2021-12-31 00:00:00,174.0,5.8,0.4583333333333333
513601,2022-05-31 00:00:00,107.0,2022-05,0,0.0,0.0,5.8
513601,2022-06-30 00:00:00,71.0,2022-06,0,0.0,0.0,0.0
513601,2022-08-31 00:00:00,226.0,2022-08,2022-08-31 00:00:00,86.0,0.3805309734513274,0.0
513601,2022-09-30 00:00:00,70.0,2022-09,2022-09-30 00:00:00,2.0,0.02857142857142857,0.3805309734513274
513601,2023-03-31 00:00:00,22.0,2023-03,2023-03-31 00:00:00,176.0,8.0,0.02857142857142857
513601,2023-05-31 00:00:00,288.0,2023-05,0,0.0,0.0,8.0
513601,2023-06-30 00:00:00,192.0,2023-06,0,0.0,0.0,0.0
513601,2023-07-31 00:00:00,144.0,2023-07,0,0.0,0.0,0.0
513601,2023-08-31 00:00:00,96.0,2023-08,0,0.0,0.0,0.0
