item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
763418110,2021-09-30 00:00:00,28.0,2021Q3,2021-09-30 00:00:00,4.0,0.14285714285714285,1.0
763418110,2022-09-30 00:00:00,26.0,2022Q3,2022-09-30 00:00:00,16.0,0.6153846153846154,0.14285714285714285
763418130,2021-03-31 00:00:00,1.0,2021Q1,2021-03-31 00:00:00,1.0,1.0,
763418130,2022-06-30 00:00:00,6.0,2022Q2,2022-06-30 00:00:00,2.0,0.3333333333333333,1.0
763418130,2022-09-30 00:00:00,30.0,2022Q3,2022-09-30 00:00:00,1.0,0.03333333333333333,0.3333333333333333
763418220,2022-06-30 00:00:00,8.0,2022Q2,0,0.0,0.0,
763418220,2022-09-30 00:00:00,36.0,2022Q3,2022-09-30 00:00:00,8.0,0.2222222222222222,0.0
763478050,2021-09-30 00:00:00,7.0,2021Q3,2021-09-30 00:00:00,6.0,0.8571428571428571,
763478050,2021-12-31 00:00:00,37.0,2021Q4,0,0.0,0.0,0.8571428571428571
763478060,2021-09-30 00:00:00,230.0,2021Q3,0,0.0,0.0,
763478060,2022-12-31 00:00:00,10.0,2022Q4,0,0.0,0.0,0.0
763478060,2023-03-31 00:00:00,10.0,2023Q1,2023-03-31 00:00:00,50.0,5.0,0.0
763478060,2023-09-30 00:00:00,20.0,2023Q3,2023-09-30 00:00:00,24.0,1.2,5.0
763478070,2021-06-30 00:00:00,2.0,2021Q2,0,0.0,0.0,
763478070,2021-09-30 00:00:00,6.0,2021Q3,2021-09-30 00:00:00,4.0,0.6666666666666666,0.0
763478070,2022-06-30 00:00:00,28.0,2022Q2,2022-06-30 00:00:00,1.0,0.03571428571428571,0.6666666666666666
763478070,2022-09-30 00:00:00,22.0,2022Q3,2022-09-30 00:00:00,3.0,0.13636363636363635,0.03571428571428571
763478080,2021-06-30 00:00:00,1.0,2021Q2,2021-06-30 00:00:00,2.0,2.0,
763478080,2021-09-30 00:00:00,2.0,2021Q3,0,0.0,0.0,2.0
763478080,2022-06-30 00:00:00,10.0,2022Q2,0,0.0,0.0,0.0
763478080,2023-09-30 00:00:00,14.0,2023Q3,0,0.0,0.0,0.0
763810510,2021-12-31 00:00:00,120.0,2021Q4,0,0.0,0.0,
763810520,2021-12-31 00:00:00,4.0,2021Q4,0,0.0,0.0,
763810520,2022-03-31 00:00:00,10.0,2022Q1,0,0.0,0.0,0.0
763810520,2022-06-30 00:00:00,7.0,2022Q2,0,0.0,0.0,0.0
763810530,2021-09-30 00:00:00,4.0,2021Q3,0,0.0,0.0,
763810530,2022-09-30 00:00:00,30.0,2022Q3,0,0.0,0.0,0.0
763871010,2021-06-30 00:00:00,30.0,2021Q2,2021-06-30 00:00:00,17.0,0.5666666666666667,
763871010,2021-12-31 00:00:00,540.0,2021Q4,0,0.0,0.0,0.5666666666666667
763871010,2023-09-30 00:00:00,30.0,2023Q3,0,0.0,0.0,0.0
763871020,2021-12-31 00:00:00,50.0,2021Q4,2021-12-31 00:00:00,2.0,0.04,
763871050,2022-09-30 00:00:00,2.0,2022Q3,0,0.0,0.0,
763871050,2023-06-30 00:00:00,10.0,2023Q2,0,0.0,0.0,0.0
763871060,2021-09-30 00:00:00,20.0,2021Q3,0,0.0,0.0,
763871060,2023-09-30 00:00:00,20.0,2023Q3,2023-09-30 00:00:00,19.0,0.95,0.0
763871070,2022-09-30 00:00:00,1.0,2022Q3,0,0.0,0.0,
763871080,2021-06-30 00:00:00,1.0,2021Q2,0,0.0,0.0,
763871080,2021-09-30 00:00:00,1.0,2021Q3,2021-09-30 00:00:00,1.0,1.0,0.0
763871080,2022-03-31 00:00:00,1.0,2022Q1,0,0.0,0.0,1.0
763871080,2022-09-30 00:00:00,3.0,2022Q3,2022-09-30 00:00:00,1.0,0.3333333333333333,0.0
763970600,2021-06-30 00:00:00,80.0,2021Q2,2021-06-30 00:00:00,16.0,0.2,
763970600,2021-09-30 00:00:00,160.0,2021Q3,0,0.0,0.0,0.2
763970600,2022-06-30 00:00:00,40.0,2022Q2,2022-06-30 00:00:00,12.0,0.3,0.0
763970600,2023-09-30 00:00:00,40.0,2023Q3,2023-09-30 00:00:00,60.0,1.5,0.3
763970700,2021-12-31 00:00:00,40.0,2021Q4,2021-12-31 00:00:00,13.0,0.325,
763970700,2022-09-30 00:00:00,10.0,2022Q3,0,0.0,0.0,0.325
765210100,2021-09-30 00:00:00,3.0,2021Q3,2021-09-30 00:00:00,4.0,1.3333333333333333,
765210100,2021-12-31 00:00:00,6.0,2021Q4,2021-12-31 00:00:00,6.0,1.0,1.3333333333333333
765210100,2022-03-31 00:00:00,11.0,2022Q1,0,0.0,0.0,1.0
765210100,2022-09-30 00:00:00,44.0,2022Q3,0,0.0,0.0,0.0
765210110,2022-06-30 00:00:00,60.0,2022Q2,0,0.0,0.0,
765210120,2021-12-31 00:00:00,10.0,2021Q4,2021-12-31 00:00:00,7.0,0.7,
765210120,2022-03-31 00:00:00,5.0,2022Q1,2022-03-31 00:00:00,5.0,1.0,0.7
765210120,2022-06-30 00:00:00,12.0,2022Q2,0,0.0,0.0,1.0
765210120,2022-09-30 00:00:00,68.0,2022Q3,0,0.0,0.0,0.0
765210130,2022-06-30 00:00:00,17.0,2022Q2,0,0.0,0.0,
765210130,2022-09-30 00:00:00,14.0,2022Q3,0,0.0,0.0,0.0
765210150,2022-06-30 00:00:00,3.0,2022Q2,0,0.0,0.0,
765210230,2022-03-31 00:00:00,6.0,2022Q1,2022-03-31 00:00:00,6.0,1.0,
765210230,2022-09-30 00:00:00,19.0,2022Q3,2022-09-30 00:00:00,19.0,1.0,1.0
765270100,2021-09-30 00:00:00,10.0,2021Q3,2021-09-30 00:00:00,20.0,2.0,
765270120,2021-09-30 00:00:00,10.0,2021Q3,0,0.0,0.0,
765270120,2022-09-30 00:00:00,10.0,2022Q3,0,0.0,0.0,0.0
765270160,2022-09-30 00:00:00,15.0,2022Q3,2022-09-30 00:00:00,15.0,1.0,
765270160,2022-12-31 00:00:00,20.0,2022Q4,0,0.0,0.0,1.0
765270160,2023-09-30 00:00:00,7.0,2023Q3,2023-09-30 00:00:00,24.0,3.4285714285714284,0.0
765270180,2022-06-30 00:00:00,1.0,2022Q2,0,0.0,0.0,
765270190,2023-06-30 00:00:00,5.0,2023Q2,2023-06-30 00:00:00,5.0,1.0,
765310150,2021-12-31 00:00:00,3.0,2021Q4,0,0.0,0.0,
765310150,2022-03-31 00:00:00,22.0,2022Q1,0,0.0,0.0,0.0
765310160,2022-03-31 00:00:00,15.0,2022Q1,2022-03-31 00:00:00,1.0,0.06666666666666667,
765310160,2022-06-30 00:00:00,95.0,2022Q2,2022-06-30 00:00:00,1.0,0.010526315789473684,0.06666666666666667
765310160,2022-09-30 00:00:00,35.0,2022Q3,2022-09-30 00:00:00,2.0,0.05714285714285714,0.010526315789473684
765310190,2022-03-31 00:00:00,17.0,2022Q1,2022-03-31 00:00:00,1.0,0.058823529411764705,
765310200,2021-12-31 00:00:00,38.0,2021Q4,0,0.0,0.0,
765310210,2021-12-31 00:00:00,1.0,2021Q4,2021-12-31 00:00:00,1.0,1.0,
765310210,2022-06-30 00:00:00,19.0,2022Q2,0,0.0,0.0,1.0
765310220,2022-03-31 00:00:00,44.0,2022Q1,0,0.0,0.0,
765310250,2022-09-30 00:00:00,6.0,2022Q3,2022-09-30 00:00:00,6.0,1.0,
765310340,2022-06-30 00:00:00,17.0,2022Q2,0,0.0,0.0,
765310340,2023-06-30 00:00:00,1.0,2023Q2,2023-06-30 00:00:00,1.0,1.0,0.0
765310340,2023-09-30 00:00:00,3.0,2023Q3,0,0.0,0.0,1.0
765350120,2021-12-31 00:00:00,10.0,2021Q4,2021-12-31 00:00:00,10.0,1.0,
765350120,2022-09-30 00:00:00,10.0,2022Q3,0,0.0,0.0,1.0
765350150,2022-12-31 00:00:00,10.0,2022Q4,0,0.0,0.0,
765350160,2021-09-30 00:00:00,22.0,2021Q3,0,0.0,0.0,
765350160,2021-12-31 00:00:00,40.0,2021Q4,0,0.0,0.0,0.0
765350160,2022-09-30 00:00:00,30.0,2022Q3,2022-09-30 00:00:00,14.0,0.4666666666666667,0.0
765350180,2021-12-31 00:00:00,15.0,2021Q4,2021-12-31 00:00:00,8.0,0.5333333333333333,
765350180,2023-06-30 00:00:00,3.0,2023Q2,2023-06-30 00:00:00,3.0,1.0,0.5333333333333333
765380000,2021-09-30 00:00:00,2.0,2021Q3,2021-09-30 00:00:00,4.0,2.0,
765380000,2021-12-31 00:00:00,13.0,2021Q4,0,0.0,0.0,2.0
765380000,2022-06-30 00:00:00,1.0,2022Q2,0,0.0,0.0,0.0
765380000,2022-09-30 00:00:00,45.0,2022Q3,0,0.0,0.0,0.0
765380020,2021-12-31 00:00:00,24.0,2021Q4,2021-12-31 00:00:00,10.0,0.4166666666666667,
765380030,2021-12-31 00:00:00,26.0,2021Q4,0,0.0,0.0,
765560200,2021-12-31 00:00:00,50.0,2021Q4,2021-12-31 00:00:00,4.0,0.08,
765560200,2022-09-30 00:00:00,2.0,2022Q3,0,0.0,0.0,0.08
765560200,2022-12-31 00:00:00,1.0,2022Q4,0,0.0,0.0,0.0
765560210,2021-12-31 00:00:00,6.0,2021Q4,2021-12-31 00:00:00,2.0,0.3333333333333333,
765560210,2022-06-30 00:00:00,2.0,2022Q2,0,0.0,0.0,0.3333333333333333
765560210,2022-09-30 00:00:00,6.0,2022Q3,0,0.0,0.0,0.0
765560230,2021-09-30 00:00:00,20.0,2021Q3,0,0.0,0.0,
765560230,2022-09-30 00:00:00,16.0,2022Q3,2022-09-30 00:00:00,2.0,0.125,0.0
765560240,2022-09-30 00:00:00,19.0,2022Q3,2022-09-30 00:00:00,19.0,1.0,
765560250,2021-12-31 00:00:00,35.0,2021Q4,2021-12-31 00:00:00,2.0,0.05714285714285714,
765560250,2022-09-30 00:00:00,4.0,2022Q3,2022-09-30 00:00:00,1.0,0.25,0.05714285714285714
765710100,2021-12-31 00:00:00,5.0,2021Q4,0,0.0,0.0,
767780010,2021-09-30 00:00:00,20.0,2021Q3,0,0.0,0.0,
767780010,2023-03-31 00:00:00,10.0,2023Q1,2023-03-31 00:00:00,7.0,0.7,0.0
767780010,2023-06-30 00:00:00,8.0,2023Q2,0,0.0,0.0,0.7
767780010,2023-09-30 00:00:00,21.0,2023Q3,2023-09-30 00:00:00,20.0,0.9523809523809523,0.0
767780020,2021-12-31 00:00:00,8.0,2021Q4,2021-12-31 00:00:00,2.0,0.25,
767780020,2022-03-31 00:00:00,6.0,2022Q1,0,0.0,0.0,0.25
767780020,2022-12-31 00:00:00,2.0,2022Q4,2022-12-31 00:00:00,1.0,0.5,0.0
767780020,2023-06-30 00:00:00,1.0,2023Q2,2023-06-30 00:00:00,1.0,1.0,0.5
768081040,2021-06-30 00:00:00,500.0,2021Q2,2021-06-30 00:00:00,73.0,0.146,
768081040,2022-12-31 00:00:00,72.0,2022Q4,2022-12-31 00:00:00,25.0,0.3472222222222222,0.146
768081040,2023-03-31 00:00:00,120.0,2023Q1,2023-03-31 00:00:00,144.0,1.2,0.3472222222222222
768081040,2023-09-30 00:00:00,228.0,2023Q3,2023-09-30 00:00:00,12.0,0.05263157894736842,1.2
768082350,2021-06-30 00:00:00,132.0,2021Q2,0,0.0,0.0,
768082350,2021-09-30 00:00:00,56.0,2021Q3,0,0.0,0.0,0.0
768082350,2023-06-30 00:00:00,12.0,2023Q2,0,0.0,0.0,0.0
768082350,2023-09-30 00:00:00,76.0,2023Q3,2023-09-30 00:00:00,32.0,0.42105263157894735,0.0
768082390,2021-12-31 00:00:00,4.0,2021Q4,2021-12-31 00:00:00,3.0,0.75,
768082390,2022-09-30 00:00:00,5.0,2022Q3,0,0.0,0.0,0.75
768082420,2022-06-30 00:00:00,2.0,2022Q2,0,0.0,0.0,
768082420,2023-06-30 00:00:00,7.0,2023Q2,0,0.0,0.0,0.0
768082420,2023-09-30 00:00:00,1.0,2023Q3,2023-09-30 00:00:00,7.0,7.0,0.0
768560020,2021-09-30 00:00:00,61.0,2021Q3,2021-09-30 00:00:00,16.0,0.26229508196721313,
768560020,2023-03-31 00:00:00,2.0,2023Q1,0,0.0,0.0,0.26229508196721313
768560020,2023-06-30 00:00:00,1.0,2023Q2,0,0.0,0.0,0.0
768560030,2021-06-30 00:00:00,500.0,2021Q2,0,0.0,0.0,
768560030,2021-09-30 00:00:00,10.0,2021Q3,0,0.0,0.0,0.0
768560030,2021-12-31 00:00:00,2500.0,2021Q4,2021-12-31 00:00:00,292.0,0.1168,0.0
768560030,2022-09-30 00:00:00,500.0,2022Q3,2022-09-30 00:00:00,80.0,0.16,0.1168
768560850,2021-09-30 00:00:00,511.0,2021Q3,0,0.0,0.0,
768560850,2023-09-30 00:00:00,500.0,2023Q3,2023-09-30 00:00:00,103.0,0.206,0.0
768567470,2021-09-30 00:00:00,216.0,2021Q3,2021-09-30 00:00:00,12.0,0.05555555555555555,
769180450,2022-09-30 00:00:00,9.0,2022Q3,0,0.0,0.0,
769180450,2022-12-31 00:00:00,44.0,2022Q4,2022-12-31 00:00:00,33.0,0.75,0.0
769180450,2023-03-31 00:00:00,54.0,2023Q1,0,0.0,0.0,0.75
769180450,2023-09-30 00:00:00,64.0,2023Q3,2023-09-30 00:00:00,64.0,1.0,0.0
769580070,2021-06-30 00:00:00,18.0,2021Q2,2021-06-30 00:00:00,38.0,2.111111111111111,
769580070,2021-09-30 00:00:00,102.0,2021Q3,0,0.0,0.0,2.111111111111111
769580070,2023-09-30 00:00:00,9.0,2023Q3,2023-09-30 00:00:00,36.0,4.0,0.0
769580080,2021-12-31 00:00:00,11.0,2021Q4,2021-12-31 00:00:00,12.0,1.0909090909090908,
769580090,2022-09-30 00:00:00,21.0,2022Q3,0,0.0,0.0,
769580090,2023-06-30 00:00:00,2.0,2023Q2,0,0.0,0.0,0.0
769580920,2021-03-31 00:00:00,12.0,2021Q1,2021-03-31 00:00:00,11.0,0.9166666666666666,
769580920,2021-12-31 00:00:00,2.0,2021Q4,0,0.0,0.0,0.9166666666666666
769580920,2023-09-30 00:00:00,4.0,2023Q3,0,0.0,0.0,0.0
769580930,2023-09-30 00:00:00,1.0,2023Q3,2023-09-30 00:00:00,1.0,1.0,
769580940,2022-09-30 00:00:00,2.0,2022Q3,0,0.0,0.0,
769582630,2021-09-30 00:00:00,250.0,2021Q3,2021-09-30 00:00:00,16.0,0.064,
769582730,2021-06-30 00:00:00,100.0,2021Q2,2021-06-30 00:00:00,66.0,0.66,
769582730,2021-09-30 00:00:00,800.0,2021Q3,0,0.0,0.0,0.66
769582770,2021-03-31 00:00:00,14.0,2021Q1,2021-03-31 00:00:00,7.0,0.5,
771750142,2021-12-31 00:00:00,11.0,2021Q4,0,0.0,0.0,
771750142,2022-06-30 00:00:00,25.0,2022Q2,0,0.0,0.0,0.0
772210001,2021-06-30 00:00:00,2.0,2021Q2,0,0.0,0.0,
772210001,2021-09-30 00:00:00,4.0,2021Q3,2021-09-30 00:00:00,4.0,1.0,0.0
772210001,2021-12-31 00:00:00,12.0,2021Q4,2021-12-31 00:00:00,1.0,0.08333333333333333,1.0
772210001,2022-06-30 00:00:00,2.0,2022Q2,2022-06-30 00:00:00,6.0,3.0,0.08333333333333333
772210001,2022-09-30 00:00:00,5.0,2022Q3,2022-09-30 00:00:00,1.0,0.2,3.0
772210001,2023-03-31 00:00:00,1.0,2023Q1,2023-03-31 00:00:00,13.0,13.0,0.2
772210001,2023-06-30 00:00:00,11.0,2023Q2,0,0.0,0.0,13.0
772210202,2022-03-31 00:00:00,100.0,2022Q1,2022-03-31 00:00:00,24.0,0.24,
772210202,2022-06-30 00:00:00,100.0,2022Q2,2022-06-30 00:00:00,28.0,0.28,0.24
772210202,2022-09-30 00:00:00,100.0,2022Q3,2022-09-30 00:00:00,18.0,0.18,0.28
772221409,2021-06-30 00:00:00,40.0,2021Q2,0,0.0,0.0,
772221409,2021-09-30 00:00:00,80.0,2021Q3,0,0.0,0.0,0.0
772221409,2022-06-30 00:00:00,40.0,2022Q2,0,0.0,0.0,0.0
772221421,2021-06-30 00:00:00,60.0,2021Q2,2021-06-30 00:00:00,4.0,0.06666666666666667,
772221421,2022-09-30 00:00:00,20.0,2022Q3,0,0.0,0.0,0.06666666666666667
772221421,2022-12-31 00:00:00,20.0,2022Q4,0,0.0,0.0,0.0
772221421,2023-06-30 00:00:00,20.0,2023Q2,0,0.0,0.0,0.0
772221421,2023-09-30 00:00:00,20.0,2023Q3,0,0.0,0.0,0.0
772230322,2021-12-31 00:00:00,672.0,2021Q4,0,0.0,0.0,
772230442,2023-03-31 00:00:00,22.0,2023Q1,2023-03-31 00:00:00,4.0,0.18181818181818182,
772240530,2021-12-31 00:00:00,89.0,2021Q4,0,0.0,0.0,
772240649,2022-06-30 00:00:00,10.0,2022Q2,2022-06-30 00:00:00,10.0,1.0,
772310235,2021-06-30 00:00:00,2.0,2021Q2,0,0.0,0.0,
772310235,2021-12-31 00:00:00,120.0,2021Q4,0,0.0,0.0,0.0
772310235,2023-09-30 00:00:00,10.0,2023Q3,2023-09-30 00:00:00,20.0,2.0,0.0
772310243,2021-09-30 00:00:00,25.0,2021Q3,0,0.0,0.0,
772310408,2021-06-30 00:00:00,23.0,2021Q2,0,0.0,0.0,
772310408,2021-09-30 00:00:00,134.0,2021Q3,0,0.0,0.0,0.0
772310408,2022-09-30 00:00:00,36.0,2022Q3,2022-09-30 00:00:00,11.0,0.3055555555555556,0.0
772310408,2022-12-31 00:00:00,3.0,2022Q4,2022-12-31 00:00:00,31.0,10.333333333333334,0.3055555555555556
772310408,2023-03-31 00:00:00,13.0,2023Q1,2023-03-31 00:00:00,30.0,2.3076923076923075,10.333333333333334
772310408,2023-06-30 00:00:00,24.0,2023Q2,0,0.0,0.0,2.3076923076923075
772310408,2023-09-30 00:00:00,9.0,2023Q3,2023-09-30 00:00:00,10.0,1.1111111111111112,0.0
772310457,2021-09-30 00:00:00,6.0,2021Q3,0,0.0,0.0,
772543004,2021-12-31 00:00:00,2.0,2021Q4,2021-12-31 00:00:00,2.0,1.0,
772543004,2022-09-30 00:00:00,2.0,2022Q3,0,0.0,0.0,1.0
772610211,2021-09-30 00:00:00,80.0,2021Q3,0,0.0,0.0,
772610211,2022-09-30 00:00:00,60.0,2022Q3,0,0.0,0.0,0.0
772610246,2021-03-31 00:00:00,20.0,2021Q1,0,0.0,0.0,
772610723,2021-09-30 00:00:00,2000.0,2021Q3,0,0.0,0.0,
772610723,2021-12-31 00:00:00,1600.0,2021Q4,0,0.0,0.0,0.0
772610723,2023-09-30 00:00:00,200.0,2023Q3,0,0.0,0.0,0.0
772610734,2021-09-30 00:00:00,40.0,2021Q3,0,0.0,0.0,
772610734,2022-03-31 00:00:00,100.0,2022Q1,0,0.0,0.0,0.0
772610734,2022-09-30 00:00:00,100.0,2022Q3,0,0.0,0.0,0.0
772610807,2023-09-30 00:00:00,400.0,2023Q3,2023-09-30 00:00:00,200.0,0.5,
772611207,2021-06-30 00:00:00,400.0,2021Q2,0,0.0,0.0,
772611228,2023-09-30 00:00:00,100.0,2023Q3,0,0.0,0.0,
772611235,2021-06-30 00:00:00,200.0,2021Q2,0,0.0,0.0,
772611243,2021-03-31 00:00:00,20.0,2021Q1,2021-03-31 00:00:00,20.0,1.0,
772611243,2021-06-30 00:00:00,20.0,2021Q2,2021-06-30 00:00:00,4.0,0.2,1.0
772611243,2021-09-30 00:00:00,180.0,2021Q3,2021-09-30 00:00:00,128.0,0.7111111111111111,0.2
772611245,2021-09-30 00:00:00,10.0,2021Q3,0,0.0,0.0,
772611245,2022-03-31 00:00:00,100.0,2022Q1,2022-03-31 00:00:00,2.0,0.02,0.0
772611246,2021-06-30 00:00:00,125.0,2021Q2,0,0.0,0.0,
772611246,2021-09-30 00:00:00,150.0,2021Q3,0,0.0,0.0,0.0
772611246,2023-09-30 00:00:00,100.0,2023Q3,0,0.0,0.0,0.0
772611306,2022-03-31 00:00:00,25.0,2022Q1,0,0.0,0.0,
772611306,2022-06-30 00:00:00,150.0,2022Q2,0,0.0,0.0,0.0
772611306,2022-09-30 00:00:00,275.0,2022Q3,0,0.0,0.0,0.0
772611306,2022-12-31 00:00:00,75.0,2022Q4,0,0.0,0.0,0.0
772611306,2023-03-31 00:00:00,225.0,2023Q1,0,0.0,0.0,0.0
772611306,2023-06-30 00:00:00,25.0,2023Q2,2023-06-30 00:00:00,101.0,4.04,0.0
772611306,2023-09-30 00:00:00,250.0,2023Q3,2023-09-30 00:00:00,352.0,1.408,4.04
772611406,2021-09-30 00:00:00,600.0,2021Q3,0,0.0,0.0,
772611406,2023-03-31 00:00:00,100.0,2023Q1,0,0.0,0.0,0.0
772612606,2022-09-30 00:00:00,200.0,2022Q3,0,0.0,0.0,
772612606,2023-03-31 00:00:00,400.0,2023Q1,0,0.0,0.0,0.0
772612606,2023-06-30 00:00:00,200.0,2023Q2,0,0.0,0.0,0.0
772612606,2023-09-30 00:00:00,400.0,2023Q3,0,0.0,0.0,0.0
772613407,2022-09-30 00:00:00,54.0,2022Q3,0,0.0,0.0,
772613407,2022-12-31 00:00:00,87.0,2022Q4,0,0.0,0.0,0.0
772613407,2023-03-31 00:00:00,100.0,2023Q1,2023-03-31 00:00:00,299.0,2.99,0.0
772613407,2023-06-30 00:00:00,185.0,2023Q2,0,0.0,0.0,2.99
772614121,2022-09-30 00:00:00,100.0,2022Q3,0,0.0,0.0,
772614121,2023-09-30 00:00:00,100.0,2023Q3,0,0.0,0.0,0.0
772614122,2022-03-31 00:00:00,100.0,2022Q1,2022-03-31 00:00:00,18.0,0.18,
772614122,2022-09-30 00:00:00,50.0,2022Q3,0,0.0,0.0,0.18
772614123,2022-09-30 00:00:00,60.0,2022Q3,2022-09-30 00:00:00,6.0,0.1,
772614325,2021-09-30 00:00:00,105.0,2021Q3,0,0.0,0.0,
772614553,2021-12-31 00:00:00,34.0,2021Q4,0,0.0,0.0,
772615712,2021-06-30 00:00:00,600.0,2021Q2,0,0.0,0.0,
772615712,2021-12-31 00:00:00,62.0,2021Q4,0,0.0,0.0,0.0
772615712,2022-12-31 00:00:00,300.0,2022Q4,0,0.0,0.0,0.0
772615712,2023-03-31 00:00:00,600.0,2023Q1,2023-03-31 00:00:00,307.0,0.5116666666666667,0.0
772615712,2023-06-30 00:00:00,300.0,2023Q2,0,0.0,0.0,0.5116666666666667
772615712,2023-09-30 00:00:00,300.0,2023Q3,2023-09-30 00:00:00,127.0,0.42333333333333334,0.0
772615713,2021-09-30 00:00:00,200.0,2021Q3,0,0.0,0.0,
772615713,2021-12-31 00:00:00,200.0,2021Q4,0,0.0,0.0,0.0
772615714,2021-06-30 00:00:00,10.0,2021Q2,0,0.0,0.0,
772615714,2021-09-30 00:00:00,90.0,2021Q3,2021-09-30 00:00:00,18.0,0.2,0.0
772615715,2021-09-30 00:00:00,120.0,2021Q3,2021-09-30 00:00:00,27.0,0.225,
772615715,2022-03-31 00:00:00,20.0,2022Q1,0,0.0,0.0,0.225
772615715,2022-06-30 00:00:00,20.0,2022Q2,2022-06-30 00:00:00,3.0,0.15,0.0
772615716,2021-09-30 00:00:00,25.0,2021Q3,0,0.0,0.0,
772615716,2022-06-30 00:00:00,16.0,2022Q2,2022-06-30 00:00:00,12.0,0.75,0.0
772615716,2022-12-31 00:00:00,2.0,2022Q4,0,0.0,0.0,0.75
772615716,2023-06-30 00:00:00,6.0,2023Q2,2023-06-30 00:00:00,6.0,1.0,0.0
772618921,2021-09-30 00:00:00,50.0,2021Q3,0,0.0,0.0,
772630056,2021-06-30 00:00:00,400.0,2021Q2,0,0.0,0.0,
772630056,2021-09-30 00:00:00,600.0,2021Q3,0,0.0,0.0,0.0
772630056,2022-06-30 00:00:00,200.0,2022Q2,0,0.0,0.0,0.0
772630056,2023-09-30 00:00:00,200.0,2023Q3,2023-09-30 00:00:00,936.0,4.68,0.0
772630058,2022-03-31 00:00:00,100.0,2022Q1,0,0.0,0.0,
772630058,2022-09-30 00:00:00,100.0,2022Q3,0,0.0,0.0,0.0
772630152,2021-06-30 00:00:00,50.0,2021Q2,2021-06-30 00:00:00,9.0,0.18,
772630422,2021-06-30 00:00:00,200.0,2021Q2,2021-06-30 00:00:00,124.0,0.62,
772630422,2022-06-30 00:00:00,200.0,2022Q2,0,0.0,0.0,0.62
772630422,2022-09-30 00:00:00,400.0,2022Q3,0,0.0,0.0,0.0
772630422,2023-09-30 00:00:00,200.0,2023Q3,2023-09-30 00:00:00,244.0,1.22,0.0
772631312,2021-09-30 00:00:00,40.0,2021Q3,0,0.0,0.0,
772631350,2021-06-30 00:00:00,200.0,2021Q2,0,0.0,0.0,
772631350,2023-09-30 00:00:00,50.0,2023Q3,0,0.0,0.0,0.0
772631351,2021-09-30 00:00:00,40.0,2021Q3,2021-09-30 00:00:00,120.0,3.0,
772634054,2023-06-30 00:00:00,100.0,2023Q2,0,0.0,0.0,
772634054,2023-09-30 00:00:00,100.0,2023Q3,2023-09-30 00:00:00,100.0,1.0,0.0
772634055,2021-09-30 00:00:00,1200.0,2021Q3,2021-09-30 00:00:00,80.0,0.06666666666666667,
772634056,2021-06-30 00:00:00,1000.0,2021Q2,2021-06-30 00:00:00,185.0,0.185,
772634056,2022-09-30 00:00:00,200.0,2022Q3,0,0.0,0.0,0.185
772634056,2022-12-31 00:00:00,200.0,2022Q4,0,0.0,0.0,0.0
772634056,2023-09-30 00:00:00,400.0,2023Q3,2023-09-30 00:00:00,200.0,0.5,0.0
772634070,2021-06-30 00:00:00,400.0,2021Q2,2021-06-30 00:00:00,112.0,0.28,
772634070,2022-03-31 00:00:00,200.0,2022Q1,0,0.0,0.0,0.28
772634070,2022-06-30 00:00:00,200.0,2022Q2,0,0.0,0.0,0.0
772634070,2022-09-30 00:00:00,400.0,2022Q3,0,0.0,0.0,0.0
772634070,2023-09-30 00:00:00,200.0,2023Q3,0,0.0,0.0,0.0
772634104,2021-09-30 00:00:00,2100.0,2021Q3,0,0.0,0.0,
772634104,2023-09-30 00:00:00,200.0,2023Q3,2023-09-30 00:00:00,200.0,1.0,0.0
772634152,2021-09-30 00:00:00,1000.0,2021Q3,0,0.0,0.0,
772634152,2023-03-31 00:00:00,100.0,2023Q1,2023-03-31 00:00:00,567.0,5.67,0.0
772634152,2023-06-30 00:00:00,83.0,2023Q2,0,0.0,0.0,5.67
772634152,2023-09-30 00:00:00,160.0,2023Q3,0,0.0,0.0,0.0
772634153,2021-06-30 00:00:00,200.0,2021Q2,2021-06-30 00:00:00,250.0,1.25,
772634153,2021-09-30 00:00:00,1400.0,2021Q3,0,0.0,0.0,1.25
772634153,2023-06-30 00:00:00,200.0,2023Q2,0,0.0,0.0,0.0
772634153,2023-09-30 00:00:00,200.0,2023Q3,0,0.0,0.0,0.0
772634336,2021-03-31 00:00:00,8.0,2021Q1,2021-03-31 00:00:00,44.0,5.5,
772634336,2021-09-30 00:00:00,300.0,2021Q3,0,0.0,0.0,5.5
772640810,2021-03-31 00:00:00,16.0,2021Q1,2021-03-31 00:00:00,5.0,0.3125,
772640810,2021-09-30 00:00:00,96.0,2021Q3,0,0.0,0.0,0.3125
772640853,2021-03-31 00:00:00,20.0,2021Q1,0,0.0,0.0,
772640855,2022-03-31 00:00:00,22.0,2022Q1,0,0.0,0.0,
772650305,2021-09-30 00:00:00,100.0,2021Q3,0,0.0,0.0,
772650305,2022-09-30 00:00:00,100.0,2022Q3,0,0.0,0.0,0.0
772650305,2023-06-30 00:00:00,100.0,2023Q2,2023-06-30 00:00:00,33.0,0.33,0.0
772650321,2022-09-30 00:00:00,20.0,2022Q3,0,0.0,0.0,
772650321,2023-09-30 00:00:00,20.0,2023Q3,0,0.0,0.0,0.0
