year,item_number,received_qty,shipped_qty,turnover_rate
2021,V50838,39.0,64.0,1.641025641025641
2021,V50839,27.0,28.0,1.037037037037037
2021,V50922,1480.0,1850.0,1.25
2021,V50924,3004.0,3720.0,1.2383488681757657
2021,V50925,3071.0,2322.0,0.7561055030934549
2021,V50926,2335.0,2144.0,0.9182012847965739
2021,V50927,835.0,965.0,1.155688622754491
2021,V50928,314.0,412.0,1.3121019108280254
2021,V50939,280.0,200.0,0.7142857142857143
2021,V50940,50.0,0.0,0.0
2021,V51673,3250.0,0.0,0.0
2021,V51756,1026.0,848.0,0.8265107212475633
2021,V51757,1890.0,2668.0,1.4116402116402116
2021,V51758,2943.0,3942.0,1.3394495412844036
2021,V51759,2259.0,1823.0,0.8069942452412572
2021,V51760,2648.0,2162.0,0.8164652567975831
2021,V51761,988.0,1280.0,1.2955465587044535
2021,V51765,747.0,936.0,1.2530120481927711
2021,V51766,560.0,276.0,0.4928571428571429
2021,V51767,1372.0,756.0,0.5510204081632653
2021,V51768,178.0,168.0,0.9438202247191011
2021,V51802,31.0,24.0,0.7741935483870968
2021,V51847,161.0,50.0,0.3105590062111801
2021,V51961,1680.0,2385.0,1.4196428571428572
2021,V51964,352.0,572.0,1.625
2021,V51967,1267.0,1568.0,1.2375690607734806
2021,V51970,372.0,408.0,1.096774193548387
2021,V51973,92.0,104.0,1.1304347826086956
2021,V51976,35.0,82.0,2.342857142857143
2021,V51979,22.0,25.0,1.1363636363636365
2021,V51982,14.0,0.0,0.0
2021,V59171,1017.0,1048.0,1.0304818092428711
2021,V59173,975.0,919.0,0.9425641025641026
2021,X10101,1.0,2.0,2.0
2021,Y042071,2.0,2.0,1.0
2021,Y042645,4.0,4.0,1.0
2021,Y042906,1.0,1.0,1.0
2021,Y042982,4.0,4.0,1.0
2021,Y043016,4.0,4.0,1.0
2021,Y043068,4.0,0.0,0.0
2021,Y043072,1.0,0.0,0.0
2021,Y043088,4.0,4.0,1.0
2021,Y043106,2.0,2.0,1.0
2021,Y043126,2.0,2.0,1.0
2021,Y043147,1.0,0.0,0.0
2021,Y043160,2.0,0.0,0.0
2021,Y043163,2.0,0.0,0.0
2021,Y043194,2.0,1.0,0.5
2021,Y043207,1.0,0.0,0.0
2021,Y043230,1.0,1.0,1.0
2021,Y043256,1.0,0.0,0.0
2021,Y043258,1.0,0.0,0.0
2021,Y043264,2.0,0.0,0.0
2021,Y043266,3.0,0.0,0.0
2021,Y043267,4.0,0.0,0.0
2021,Y043275,1.0,0.0,0.0
2021,Y84386,2.0,0.0,0.0
2021,Y93069,2.0,0.0,0.0
2021,Y93452,1.0,1.0,1.0
2021,Y93485,1.0,0.0,0.0
2021,Y93561,3.0,1.0,0.3333333333333333
2021,Y93570,3.0,1.0,0.3333333333333333
2021,Y93573,1.0,0.0,0.0
2021,Y93620,1.0,0.0,0.0
2021,Y93713,3.0,3.0,1.0
2021,Y93722,1.0,0.0,0.0
2021,Y93730,1.0,1.0,1.0
2021,Y93805,1.0,0.0,0.0
2021,Y93837,1.0,0.0,0.0
2021,Y93855,2.0,0.0,0.0
2021,Y93908,1.0,0.0,0.0
2021,Y93919,1.0,0.0,0.0
2021,Y93958,1.0,0.0,0.0
2021,Y93968,1.0,0.0,0.0
2021,Y93976,1.0,0.0,0.0
2021,Y94002,1.0,0.0,0.0
2021,Y94029,1.0,0.0,0.0
2021,Y94031,1.0,0.0,0.0
2021,Y94073,1.0,0.0,0.0
2021,Y94074,1.0,0.0,0.0
2021,Y94085,1.0,0.0,0.0
2021,Y94091,1.0,0.0,0.0
2021,Y94129,1.0,0.0,0.0
2021,Y9414Z,1.0,0.0,0.0
2021,Y94155,1.0,0.0,0.0
2021,Y94175,1.0,0.0,0.0
2021,Y94222,3.0,0.0,0.0
2021,Y94224,1.0,0.0,0.0
2021,YA3818,1.0,0.0,0.0
2021,YA5831,1.0,0.0,0.0
2021,YA6015,3.0,0.0,0.0
2021,YA6025,3.0,3.0,1.0
2021,YA9584,1.0,0.0,0.0
2021,YA9729,2.0,0.0,0.0
2021,YC3717,1.0,1.0,1.0
2021,YC4335,2.0,2.0,1.0
2021,YC5865,1.0,0.0,0.0
2021,YD4500,6.0,0.0,0.0
2021,YD5652,1.0,1.0,1.0
2021,YD5865,1.0,0.0,0.0
2021,YH4500,6.0,0.0,0.0
2021,YI4500,6.0,0.0,0.0
2022,08-105-085-057,22.0,22.0,1.0
2022,08-105-173-065,31.0,7.0,0.22580645161290322
2022,08-105-687-059,25.0,90.0,3.6
2022,08-111-626-501,8.0,4.0,0.5
2022,08-111-627-501,5.0,0.0,0.0
2022,103252LF,144.0,144.0,1.0
2022,103260LF,36.0,0.0,0.0
2022,103350,432.0,432.0,1.0
2022,104300,297.0,227.0,0.7643097643097643
2022,104301,877.0,728.0,0.830102622576967
2022,104302,100.0,87.0,0.87
2022,104303,264.0,235.0,0.8901515151515151
2022,104304,19.0,7.0,0.3684210526315789
2022,104306,827.0,535.0,0.6469165659008465
2022,104308,506.0,389.0,0.7687747035573123
2022,104309,712.0,538.0,0.7556179775280899
2022,104310,363.0,318.0,0.8760330578512396
2022,104312,294.0,207.0,0.7040816326530612
2022,104313,92.0,46.0,0.5
2022,104315,474.0,306.0,0.6455696202531646
2022,104318,381.0,255.0,0.6692913385826772
2022,104321,306.0,188.0,0.6143790849673203
2022,104323,168.0,128.0,0.7619047619047619
2022,104326,134.0,141.0,1.0522388059701493
2022,104328,167.0,149.0,0.8922155688622755
2022,104450LF,970.0,764.0,0.7876288659793814
2022,104451LF,888.0,742.0,0.8355855855855856
2022,104452LF,192.0,132.0,0.6875
2022,104453LF,82.0,33.0,0.4024390243902439
2022,104456LF,875.0,725.0,0.8285714285714286
2022,104458LF,29.0,38.0,1.3103448275862069
2022,104459LF,233.0,175.0,0.7510729613733905
2022,104460LF,114.0,81.0,0.7105263157894737
2022,104462LF,26.0,20.0,0.7692307692307693
2022,104463LF,22.0,18.0,0.8181818181818182
2022,104465LF,98.0,75.0,0.7653061224489796
2022,104468LF,28.0,29.0,1.0357142857142858
2022,104471LF,180.0,103.0,0.5722222222222222
2022,104473LF,1.0,0.0,0.0
2022,104476LF,85.0,51.0,0.6
2022,104478LF,25.0,21.0,0.84
2022,104500,409.0,20.0,0.0488997555012225
2022,104501,42.0,64.0,1.5238095238095237
2022,104502,425.0,475.0,1.1176470588235294
2022,104600,1.0,6.0,6.0
2022,104603,14.0,5.0,0.35714285714285715
2022,104606,20.0,20.0,1.0
2022,104608,4.0,11.0,2.75
2022,104609,84.0,34.0,0.40476190476190477
2022,104612,16.0,3.0,0.1875
2022,104618,4.0,12.0,3.0
2022,104621,10.0,5.0,0.5
2022,104626,5.0,5.0,1.0
2022,104645,3.0,4.0,1.3333333333333333
2022,104675,2.0,1.0,0.5
2022,104706,3.0,3.0,1.0
2022,104726,4.0,0.0,0.0
2022,104800,37.0,34.0,0.918918918918919
2022,107018,2358.0,1498.0,0.635284139100933
2022,107019,1907.0,1018.0,0.5338227582590456
2022,107020,246.0,213.0,0.8658536585365854
2022,107024,582.0,379.0,0.6512027491408935
2022,107034,2934.0,2170.0,0.7396046353101567
2022,110190LF,4680.0,6821.0,1.4574786324786324
2022,110191LF,48.0,48.0,1.0
2022,110192LF,60840.0,61355.0,1.0084648257725182
2022,110193LF,8892.0,8629.0,0.9704228520017993
2022,110194LF,430.0,196.0,0.4558139534883721
2022,110195LF,2792.0,1648.0,0.5902578796561605
2022,110196LF,11232.0,8528.0,0.7592592592592593
2022,110197LF,4536.0,2817.0,0.621031746031746
2022,110198LF,240.0,240.0,1.0
2022,110199LF,2340.0,2418.0,1.0333333333333334
2022,111031,2460.0,1699.0,0.6906504065040651
2022,111034,3600.0,2086.0,0.5794444444444444
2022,111040,1881.0,1455.0,0.773524720893142
2022,111042,1386.0,772.0,0.556998556998557
2022,111044,957.0,665.0,0.6948798328108673
2022,111046,231.0,121.0,0.5238095238095238
2022,111047,1092.0,547.0,0.5009157509157509
2022,111049,594.0,261.0,0.4393939393939394
2022,111061,2760.0,1390.0,0.5036231884057971
2022,112097,157.0,0.0,0.0
2022,112098,195.0,196.0,1.005128205128205
2022,112099,63.0,118.0,1.873015873015873
2022,112100,90.0,149.0,1.6555555555555554
2022,112118,485.0,371.0,0.7649484536082474
2022,112119,252.0,0.0,0.0
2022,113041,756.0,0.0,0.0
2022,115104,2386.0,2183.0,0.9149203688181056
2022,115111,1420.0,1470.0,1.0352112676056338
2022,115112,652.0,557.0,0.8542944785276073
2022,115113,324.0,201.0,0.6203703703703703
2022,115114,252.0,208.0,0.8253968253968254
2022,115115,324.0,252.0,0.7777777777777778
2022,115116,612.0,776.0,1.2679738562091503
2022,115117,630.0,413.0,0.6555555555555556
2022,115118,1368.0,688.0,0.5029239766081871
2022,115119,1908.0,1011.0,0.529874213836478
2022,115120,1044.0,834.0,0.7988505747126436
2022,115121,928.0,1070.0,1.1530172413793103
2022,115122,872.0,403.0,0.46215596330275227
2022,115123,1040.0,1355.0,1.3028846153846154
2022,115124,508.0,196.0,0.3858267716535433
2022,115125,640.0,576.0,0.9
2022,115126,970.0,712.0,0.734020618556701
2022,115127,474.0,353.0,0.7447257383966245
2022,115128,230.0,254.0,1.1043478260869566
2022,115129,126.0,141.0,1.119047619047619
2022,115170,56.0,69.0,1.2321428571428572
2022,115171,72.0,72.0,1.0
2022,115174,36.0,20.0,0.5555555555555556
2022,115175,36.0,20.0,0.5555555555555556
2022,115176,198.0,103.0,0.5202020202020202
2022,115177,243.0,191.0,0.7860082304526749
2022,115178,234.0,43.0,0.18376068376068377
2022,115179,216.0,281.0,1.3009259259259258
2022,115180,117.0,89.0,0.7606837606837606
2022,115181,183.0,63.0,0.3442622950819672
2022,115182,276.0,229.0,0.8297101449275363
2022,115183,50.0,0.0,0.0
2022,115184,350.0,290.0,0.8285714285714286
2022,115185,152.0,113.0,0.743421052631579
2022,115186,256.0,243.0,0.94921875
2022,115187,108.0,132.0,1.2222222222222223
2022,115188,112.0,110.0,0.9821428571428571
2022,115189,108.0,85.0,0.7870370370370371
2022,117103LF,5472.0,3132.0,0.5723684210526315
2022,117104LF,5184.0,1898.0,0.36612654320987653
2022,117105LF,7200.0,4131.0,0.57375
2022,117106LF,2300.0,1631.0,0.7091304347826087
2022,117107LF,1400.0,234.0,0.16714285714285715
2022,117401LF,6336.0,2797.0,0.44144570707070707
2022,117402LF,2592.0,1003.0,0.3869598765432099
2022,117403LF,4608.0,2872.0,0.6232638888888888
2022,117404LF,4428.0,1887.0,0.4261517615176152
2022,117410LF,1440.0,660.0,0.4583333333333333
2022,117411LF,2016.0,868.0,0.4305555555555556
2022,117412LF,21216.0,6718.0,0.31664781297134237
2022,117413LF,44880.0,11409.0,0.25421122994652406
2022,117414LF,18768.0,11012.0,0.5867433930093776
2022,117415LF,37536.0,16158.0,0.4304667519181586
2022,117416LF,12768.0,6177.0,0.4837875939849624
2022,117678LF,300.0,0.0,0.0
2022,117682LF,100.0,4.0,0.04
2022,132200,432.0,33.0,0.0763888888888889
2022,132201,213.0,11.0,0.051643192488262914
2022,132202,360.0,34.0,0.09444444444444444
2022,132204,863.0,257.0,0.29779837775202783
2022,132205,72.0,71.0,0.9861111111111112
2022,132206,954.0,315.0,0.330188679245283
2022,132207,10.0,0.0,0.0
2022,169035,429.0,179.0,0.4172494172494173
2022,169038,231.0,141.0,0.6103896103896104
2022,169053,33.0,5.0,0.15151515151515152
2022,175001,47.0,38.0,0.8085106382978723
2022,175004,20.0,35.0,1.75
2022,175006,92.0,87.0,0.9456521739130435
2022,175008,1.0,1.0,1.0
2022,175009,2.0,0.0,0.0
2022,175010,6.0,4.0,0.6666666666666666
2022,175011,67.0,84.0,1.2537313432835822
2022,175012,7.0,9.0,1.2857142857142858
2022,175014,68.0,72.0,1.0588235294117647
2022,175015,12.0,21.0,1.75
2022,175016,2.0,2.0,1.0
2022,175017,25.0,52.0,2.08
2022,175018,1.0,1.0,1.0
2022,175019,17.0,34.0,2.0
2022,175020,11.0,5.0,0.45454545454545453
2022,175022,10.0,14.0,1.4
2022,175025,33.0,31.0,0.9393939393939394
2022,175026,3.0,3.0,1.0
2022,175027,23.0,23.0,1.0
2022,175028,2.0,0.0,0.0
2022,175029,4.0,5.0,1.25
2022,175031,2.0,0.0,0.0
2022,175032,3.0,3.0,1.0
2022,175033,6.0,7.0,1.1666666666666667
2022,175037,2.0,1.0,0.5
2022,175048,2.0,2.0,1.0
2022,175049,16.0,18.0,1.125
2022,175053,19.0,23.0,1.2105263157894737
2022,175056,11.0,12.0,1.0909090909090908
2022,175059,5.0,3.0,0.6
2022,175062,3.0,0.0,0.0
2022,175063,4.0,4.0,1.0
2022,175065,6.0,2.0,0.3333333333333333
2022,175066,2.0,2.0,1.0
2022,175068,1.0,1.0,1.0
2022,175074,5.0,0.0,0.0
2022,175078,14.0,14.0,1.0
2022,175079,86.0,109.0,1.2674418604651163
2022,175080,140.0,121.0,0.8642857142857143
2022,175277,1.0,1.0,1.0
2022,175404,1.0,1.0,1.0
2022,175717,1.0,1.0,1.0
2022,175822,8.0,5.0,0.625
2022,175823,16.0,9.0,0.5625
2022,175824,32.0,30.0,0.9375
2022,175825,8.0,20.0,2.5
2022,175826,24.0,31.0,1.2916666666666667
2022,175827,46.0,35.0,0.7608695652173914
2022,175828,42.0,34.0,0.8095238095238095
2022,175829,40.0,44.0,1.1
2022,175830,16.0,12.0,0.75
2022,175831,20.0,20.0,1.0
2022,175832,16.0,14.0,0.875
2022,175833,6.0,13.0,2.1666666666666665
2022,175834,11.0,11.0,1.0
2022,175835,1.0,2.0,2.0
2022,175836,13.0,15.0,1.1538461538461537
2022,175838,7.0,7.0,1.0
2022,175839,20.0,18.0,0.9
2022,175840,2.0,1.0,0.5
2022,175843,10.0,3.0,0.3
2022,175844,2.0,2.0,1.0
2022,175845,12.0,13.0,1.0833333333333333
2022,175846,13.0,17.0,1.3076923076923077
2022,175847,23.0,20.0,0.8695652173913043
2022,175848,10.0,10.0,1.0
2022,175849,29.0,17.0,0.5862068965517241
2022,175850,5.0,6.0,1.2
2022,175851,3.0,3.0,1.0
2022,175852,4.0,1.0,0.25
2022,175853,5.0,7.0,1.4
2022,175854,17.0,14.0,0.8235294117647058
2022,175855,39.0,35.0,0.8974358974358975
2022,175856,7.0,5.0,0.7142857142857143
2022,175857,3.0,4.0,1.3333333333333333
2022,175858,5.0,8.0,1.6
2022,175859,21.0,14.0,0.6666666666666666
2022,175860,11.0,6.0,0.5454545454545454
2022,175861,5.0,6.0,1.2
2022,175863,41.0,25.0,0.6097560975609756
2022,175884,2.0,2.0,1.0
2022,175889,2.0,2.0,1.0
2022,175890,2.0,2.0,1.0
2022,175894,6.0,0.0,0.0
2022,175904,20.0,12.0,0.6
2022,175905,3.0,3.0,1.0
2022,175906,4.0,2.0,0.5
2022,175908,1.0,0.0,0.0
2022,175909,4.0,2.0,0.5
2022,175910,6.0,4.0,0.6666666666666666
2022,175911,1.0,1.0,1.0
2022,175925,1.0,1.0,1.0
2022,175955,6.0,2.0,0.3333333333333333
2022,178106,1.0,1.0,1.0
2022,178211,4.0,1.0,0.25
2022,178456,1.0,0.0,0.0
2022,178458,6.0,8.0,1.3333333333333333
2022,178463,10.0,6.0,0.6
2022,178466,16.0,19.0,1.1875
2022,178467,2.0,2.0,1.0
2022,178473,20.0,16.0,0.8
2022,178475,1.0,0.0,0.0
2022,178476,15.0,14.0,0.9333333333333333
2022,178483,20.0,16.0,0.8
2022,178487,10.0,9.0,0.9
2022,178489,2.0,2.0,1.0
2022,178490,37.0,39.0,1.054054054054054
2022,178497,4.0,2.0,0.5
2022,178505,5.0,6.0,1.2
2022,178508,16.0,21.0,1.3125
2022,178509,2.0,0.0,0.0
2022,178515,15.0,18.0,1.2
2022,178516,2.0,2.0,1.0
2022,178518,28.0,28.0,1.0
2022,178528,1.0,0.0,0.0
2022,178563,2.0,0.0,0.0
2022,178569,2.0,2.0,1.0
2022,178580,23.0,20.0,0.8695652173913043
2022,178582,11.0,6.0,0.5454545454545454
2022,178592,8.0,6.0,0.75
2022,178611,6.0,3.0,0.5
2022,178623,5.0,5.0,1.0
2022,178624,3.0,0.0,0.0
2022,178628,3.0,1.0,0.3333333333333333
2022,178629,5.0,4.0,0.8
2022,178631,2.0,3.0,1.5
2022,178633,4.0,4.0,1.0
2022,178635,19.0,24.0,1.263157894736842
2022,178636,2.0,1.0,0.5
2022,178639,1.0,2.0,2.0
2022,178640,2.0,0.0,0.0
2022,178641,43.0,58.0,1.3488372093023255
2022,178642,9.0,11.0,1.2222222222222223
2022,178645,20.0,25.0,1.25
2022,178651,39.0,39.0,1.0
2022,178654,24.0,8.0,0.3333333333333333
2022,178655,3.0,3.0,1.0
2022,178656,52.0,47.0,0.9038461538461539
2022,178657,20.0,19.0,0.95
2022,178661,2.0,3.0,1.5
2022,178662,9.0,18.0,2.0
2022,178663,1.0,1.0,1.0
2022,178664,1.0,0.0,0.0
2022,178666,4.0,4.0,1.0
2022,178669,6.0,5.0,0.8333333333333334
2022,178670,4.0,2.0,0.5
2022,178671,132.0,100.0,0.7575757575757576
2022,178672,15.0,17.0,1.1333333333333333
2022,178677,7.0,7.0,1.0
2022,178685,1.0,1.0,1.0
2022,178689,5.0,1.0,0.2
2022,178690,73.0,115.0,1.5753424657534247
2022,178691,17.0,20.0,1.1764705882352942
2022,178706,12.0,2.0,0.16666666666666666
2022,178707,62.0,57.0,0.9193548387096774
2022,178708,4.0,4.0,1.0
2022,178711,6.0,6.0,1.0
2022,178712,9.0,7.0,0.7777777777777778
2022,178714,2.0,2.0,1.0
2022,178716,2.0,2.0,1.0
2022,178717,1.0,0.0,0.0
2022,178718,5.0,10.0,2.0
2022,178724,1.0,1.0,1.0
2022,178730,1.0,1.0,1.0
2022,178733,5.0,5.0,1.0
2022,178735,2.0,0.0,0.0
2022,178748,4.0,0.0,0.0
2022,178772,1.0,0.0,0.0
2022,178773,3.0,7.0,2.3333333333333335
2022,178776,5.0,4.0,0.8
2022,178781,5.0,2.0,0.4
2022,178787,1.0,0.0,0.0
2022,178813,2.0,2.0,1.0
2022,178814,3.0,3.0,1.0
2022,178815,8.0,6.0,0.75
2022,178816,1.0,1.0,1.0
2022,178817,5.0,7.0,1.4
2022,178819,2.0,0.0,0.0
2022,178872,5.0,5.0,1.0
2022,178873,2.0,2.0,1.0
2022,178877,1.0,1.0,1.0
2022,178882,11.0,10.0,0.9090909090909091
2022,178883,2.0,1.0,0.5
2022,178948,9.0,6.0,0.6666666666666666
2022,178977,2.0,2.0,1.0
2022,178987,2.0,0.0,0.0
2022,179184,2.0,2.0,1.0
2022,179185,1.0,1.0,1.0
2022,179188,1.0,0.0,0.0
2022,179190,1.0,1.0,1.0
2022,179191,1.0,0.0,0.0
2022,179214,10.0,6.0,0.6
2022,179218,2.0,0.0,0.0
2022,179220,7.0,7.0,1.0
2022,179225,2.0,2.0,1.0
2022,179227,1.0,1.0,1.0
2022,179249,11.0,2.0,0.18181818181818182
2022,179251,4.0,2.0,0.5
2022,179252,1.0,1.0,1.0
2022,179253,7.0,2.0,0.2857142857142857
2022,179254,12.0,2.0,0.16666666666666666
2022,179255,1.0,1.0,1.0
2022,179256,7.0,4.0,0.5714285714285714
2022,179257,2.0,2.0,1.0
2022,179258,6.0,6.0,1.0
2022,179260,3.0,3.0,1.0
2022,179265,10.0,9.0,0.9
2022,179267,13.0,4.0,0.3076923076923077
2022,179269,1.0,0.0,0.0
2022,179270,2.0,0.0,0.0
2022,179271,7.0,7.0,1.0
2022,179276,2.0,2.0,1.0
2022,179278,7.0,5.0,0.7142857142857143
2022,179280,9.0,11.0,1.2222222222222223
2022,179282,23.0,24.0,1.0434782608695652
2022,179284,7.0,7.0,1.0
2022,179287,2.0,2.0,1.0
2022,179288,3.0,3.0,1.0
2022,179294,1.0,1.0,1.0
2022,179298,3.0,3.0,1.0
2022,179314,4.0,0.0,0.0
2022,179316,2.0,2.0,1.0
2022,179323,2.0,4.0,2.0
2022,179343,10.0,9.0,0.9
2022,179345,17.0,13.0,0.7647058823529411
2022,179347,8.0,7.0,0.875
2022,179349,2.0,1.0,0.5
2022,179350,1.0,0.0,0.0
2022,179351,7.0,8.0,1.1428571428571428
2022,179353,8.0,0.0,0.0
2022,179355,1.0,0.0,0.0
2022,179356,23.0,22.0,0.9565217391304348
2022,179357,9.0,5.0,0.5555555555555556
2022,179359,51.0,49.0,0.9607843137254902
2022,179361,39.0,53.0,1.358974358974359
2022,179362,15.0,15.0,1.0
2022,179363,28.0,35.0,1.25
2022,179364,2.0,2.0,1.0
2022,179365,6.0,8.0,1.3333333333333333
2022,179366,2.0,2.0,1.0
2022,179367,22.0,28.0,1.2727272727272727
2022,180125,1.0,0.0,0.0
2022,180130,1.0,1.0,1.0
2022,180155,7.0,7.0,1.0
2022,180159,1.0,1.0,1.0
2022,180164,3.0,3.0,1.0
2022,180165,2.0,2.0,1.0
2022,180166,5.0,2.0,0.4
2022,180167,4.0,0.0,0.0
2022,180220,1.0,0.0,0.0
2022,180224,3.0,0.0,0.0
2022,180226,7.0,5.0,0.7142857142857143
2022,180234,3.0,2.0,0.6666666666666666
2022,180235,1.0,0.0,0.0
2022,180237,5.0,2.0,0.4
2022,180503,2.0,2.0,1.0
2022,180555,2.0,0.0,0.0
2022,180665,1.0,1.0,1.0
2022,180695,1.0,1.0,1.0
2022,180704,1.0,1.0,1.0
2022,180705,6.0,6.0,1.0
2022,180716,3.0,2.0,0.6666666666666666
2022,180719,3.0,1.0,0.3333333333333333
2022,180722,1.0,0.0,0.0
2022,180729,1.0,0.0,0.0
2022,180778,1.0,0.0,0.0
2022,180815,1.0,1.0,1.0
2022,180836,1.0,1.0,1.0
2022,180837,1.0,0.0,0.0
2022,180846,6.0,4.0,0.6666666666666666
2022,180848,2.0,2.0,1.0
2022,180849,6.0,0.0,0.0
2022,180850,1.0,1.0,1.0
2022,181112,5.0,5.0,1.0
2022,181156,1.0,0.0,0.0
2022,181270,1.0,1.0,1.0
2022,181307,2.0,2.0,1.0
2022,181731,3.0,3.0,1.0
2022,181733,1.0,0.0,0.0
2022,181734,1.0,1.0,1.0
2022,181826,1.0,1.0,1.0
2022,181832,1.0,1.0,1.0
2022,181836,50.0,40.0,0.8
2022,181839,3.0,3.0,1.0
2022,181845,4.0,1.0,0.25
2022,181869,2.0,2.0,1.0
2022,181876,10.0,8.0,0.8
2022,181882,3.0,3.0,1.0
2022,181885,7.0,9.0,1.2857142857142858
2022,181888,2.0,1.0,0.5
2022,181891,39.0,35.0,0.8974358974358975
2022,181897,6.0,6.0,1.0
2022,181903,4.0,3.0,0.75
2022,181909,3.0,2.0,0.6666666666666666
2022,181913,4.0,3.0,0.75
2022,181915,7.0,9.0,1.2857142857142858
2022,181930,1.0,0.0,0.0
2022,182073,2.0,2.0,1.0
2022,182137,1.0,0.0,0.0
2022,182182,4.0,0.0,0.0
2022,182190,2.0,0.0,0.0
2022,182192,1.0,2.0,2.0
2022,182194,14.0,3.0,0.21428571428571427
2022,182196,20.0,19.0,0.95
2022,182198,45.0,41.0,0.9111111111111111
2022,182200,7.0,5.0,0.7142857142857143
2022,182203,1.0,1.0,1.0
2022,182205,27.0,28.0,1.037037037037037
2022,182207,2.0,2.0,1.0
2022,182209,4.0,2.0,0.5
2022,182211,13.0,12.0,0.9230769230769231
2022,182213,6.0,0.0,0.0
2022,182216,1.0,1.0,1.0
2022,182218,2.0,0.0,0.0
2022,182220,1.0,2.0,2.0
2022,182222,5.0,8.0,1.6
2022,182226,2.0,3.0,1.5
2022,182228,4.0,1.0,0.25
2022,182230,5.0,3.0,0.6
2022,182232,6.0,4.0,0.6666666666666666
2022,182234,9.0,7.0,0.7777777777777778
2022,182238,1.0,1.0,1.0
2022,182347,2.0,2.0,1.0
2022,182356,1.0,1.0,1.0
2022,182419,1.0,1.0,1.0
2022,182544,1.0,0.0,0.0
2022,182547,6.0,7.0,1.1666666666666667
2022,182551,3.0,3.0,1.0
2022,182552,2.0,2.0,1.0
2022,182716,14.0,11.0,0.7857142857142857
2022,182717,4.0,4.0,1.0
2022,182718,6.0,1.0,0.16666666666666666
2022,182719,2.0,0.0,0.0
2022,183085,1.0,2.0,2.0
2022,183086,2.0,2.0,1.0
2022,183295,2.0,3.0,1.5
2022,183298,2.0,0.0,0.0
2022,183299,3.0,5.0,1.6666666666666667
2022,183308,3.0,3.0,1.0
2022,183311,2.0,2.0,1.0
2022,183312,12.0,10.0,0.8333333333333334
2022,183315,1.0,1.0,1.0
2022,183512,1.0,1.0,1.0
2022,183513,7.0,9.0,1.2857142857142858
2022,183515,1.0,2.0,2.0
2022,183517,3.0,3.0,1.0
2022,183519,12.0,12.0,1.0
2022,183521,5.0,4.0,0.8
2022,183523,5.0,5.0,1.0
2022,183525,6.0,6.0,1.0
2022,183530,1.0,0.0,0.0
2022,183532,3.0,4.0,1.3333333333333333
2022,183534,1.0,1.0,1.0
2022,183550,2.0,2.0,1.0
2022,183557,2.0,0.0,0.0
2022,183560,2.0,0.0,0.0
2022,183565,8.0,4.0,0.5
2022,183581,3.0,1.0,0.3333333333333333
2022,183583,4.0,0.0,0.0
2022,183637,1.0,2.0,2.0
2022,183693,2.0,2.0,1.0
2022,183699,2.0,2.0,1.0
2022,183711,4.0,4.0,1.0
2022,183714,2.0,0.0,0.0
2022,183734,3.0,0.0,0.0
2022,183735,4.0,2.0,0.5
2022,183741,4.0,2.0,0.5
2022,183746,2.0,0.0,0.0
2022,183747,6.0,4.0,0.6666666666666666
2022,183753,6.0,4.0,0.6666666666666666
2022,183759,2.0,0.0,0.0
2022,183765,6.0,5.0,0.8333333333333334
2022,183771,1.0,0.0,0.0
2022,183774,7.0,2.0,0.2857142857142857
2022,183786,1.0,0.0,0.0
2022,183800,1.0,0.0,0.0
2022,183801,2.0,2.0,1.0
2022,183898,2.0,2.0,1.0
2022,183922,2.0,2.0,1.0
2022,183993,5.0,1.0,0.2
2022,184001,2.0,3.0,1.5
2022,184009,6.0,4.0,0.6666666666666666
2022,184041,3.0,2.0,0.6666666666666666
2022,184048,1.0,0.0,0.0
2022,184049,5.0,3.0,0.6
2022,184053,6.0,2.0,0.3333333333333333
2022,184057,5.0,3.0,0.6
2022,184064,2.0,2.0,1.0
2022,184065,4.0,1.0,0.25
2022,184069,2.0,2.0,1.0
2022,184072,1.0,1.0,1.0
2022,184073,2.0,0.0,0.0
2022,184085,4.0,1.0,0.25
2022,184089,3.0,2.0,0.6666666666666666
2022,184097,7.0,2.0,0.2857142857142857
2022,184125,1.0,1.0,1.0
2022,184242,1.0,1.0,1.0
2022,184250,2.0,0.0,0.0
2022,184360,1.0,0.0,0.0
2022,184390,2.0,0.0,0.0
2022,184399,4.0,0.0,0.0
2022,184402,2.0,2.0,1.0
2022,184405,1.0,1.0,1.0
2022,184408,1.0,1.0,1.0
2022,184411,5.0,1.0,0.2
2022,184417,3.0,2.0,0.6666666666666666
2022,184423,4.0,5.0,1.25
2022,184426,2.0,2.0,1.0
2022,184429,1.0,3.0,3.0
2022,184432,5.0,3.0,0.6
2022,184438,2.0,2.0,1.0
2022,184441,3.0,4.0,1.3333333333333333
2022,184450,2.0,2.0,1.0
2022,184453,3.0,1.0,0.3333333333333333
2022,184456,1.0,0.0,0.0
2022,184462,4.0,0.0,0.0
2022,184480,1.0,2.0,2.0
2022,184664,2.0,2.0,1.0
2022,184720,2.0,0.0,0.0
2022,184722,9.0,6.0,0.6666666666666666
2022,184730,8.0,4.0,0.5
2022,184734,1.0,0.0,0.0
2022,184738,8.0,4.0,0.5
2022,184743,2.0,2.0,1.0
2022,184750,2.0,0.0,0.0
2022,185022,750.0,413.0,0.5506666666666666
